orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2,label,mission
5.248667607,1.917,0.0297,-0.0297,601,11.9,-11.9,2.84,0.43,-0.2,1056,5807,78,-78,1.012,0.154,-0.071,1,Kepler
7.96431492,1.5342,0.0384,-0.0384,746,20.4,-20.4,2.44,0.59,-0.32,805,5185,170,-139,0.91,0.222,-0.12,1,Kepler
92.7297248,6.83,0.153,-0.153,1260,31.9,-31.9,2.81,0.2,-0.08,276,4580,92,-92,0.675,0.046,-0.021,1,Kepler
1.485710994,2.2874,0.00174,-0.00174,20800,21.1,-21.1,14.48,0.88,-0.88,1562,5624,101,-112,1.018,0.062,-0.062,1,Kepler
71.3116598,8.813,0.136,-0.136,2140,52,-52,4.94,1.5,-0.59,475,6194,196,-295,1.069,0.323,-0.129,1,Kepler
15.44428875,2.0791,0.0607,-0.0607,3600,93,-93,37.58,11.1,-3.45,731,5895,182,-223,0.991,0.292,-0.091,0,Kepler
1.411230023,1.4325,0.0166,-0.0166,388,5.1,-5.1,1.71,0.05,-0.1,1164,4575,73,-82,0.737,0.02,-0.043,1,Kepler
96.9151707,6.065,0.0805,-0.0805,863,18.7,-18.7,2.37,0.17,-0.13,325,5162,103,-93,0.791,0.056,-0.042,1,Kepler
13.47472742,2.5995,0.0845,-0.0845,730,33.8,-33.8,1.96,0.33,-0.15,634,5395,160,-144,0.734,0.123,-0.057,1,Kepler
2.29503515,1.654,0.151,-0.151,172,18.5,-18.5,1.18,0.16,-0.08,1304,5637,101,-112,0.909,0.123,-0.066,1,Kepler
27.495634,4.858,0.137,-0.137,483,20.5,-20.5,2.11,0.61,-0.37,590,5657,169,-169,0.911,0.262,-0.161,1,Kepler
14.08826442,4.1847,0.096,-0.096,889,29.8,-29.8,2.66,0.77,-0.26,724,5853,157,-192,0.895,0.26,-0.087,1,Kepler
3.905081685,2.8213,0.00486,-0.00486,21300,17.9,-17.9,12.78,0.85,-0.52,1046,5543,88,-121,0.887,0.059,-0.036,1,Kepler
110.9643706,12.831,0.242,-0.242,1280,34.1,-34.1,2.11,0.15,-0.19,239,4441,133,-146,0.546,0.039,-0.049,1,Kepler
6.94135824,1.8899,0.0363,-0.0363,825,22,-22,2.96,0.33,-0.23,876,5527,110,-110,0.88,0.1,-0.067,1,Kepler
17.27629668,3.94738,0.0042,-0.0042,10500,13.9,-13.9,7.31,0.47,-0.3,538,4941,98,-98,0.738,0.048,-0.03,1,Kepler
31.7821117,3.856,0.13,-0.13,570,28.4,-28.4,2.08,0.23,-0.16,528,5527,110,-110,0.88,0.1,-0.067,1,Kepler
4.36273233,2.2375,0.0767,-0.0767,342,15,-15,1.76,0.2,-0.14,1023,5527,110,-110,0.88,0.1,-0.067,1,Kepler
18.6848377,3.7965,0.0859,-0.0859,1250,32,-32,1.93,0.11,-0.11,402,4156,83,-91,0.545,0.03,-0.03,1,Kepler
7.41634701,2.1362,0.0864,-0.0864,506,27.4,-27.4,1.24,0.07,-0.07,547,4156,83,-91,0.545,0.03,-0.03,1,Kepler
9.91724268,3.2241,0.0698,-0.0698,458,12.6,-12.6,2.85,0.42,-0.55,903,5539,83,-74,1.207,0.175,-0.233,1,Kepler
82.5341188,4.8556,0.0891,-0.0891,1900,53.1,-53.1,2.45,0.11,-0.13,260,4316,86,-86,0.58,0.026,-0.029,1,Kepler
20.16037858,4.13,0.109,-0.109,344,11.2,-11.2,1.75,0.13,-0.06,510,4975,99,,0.724,0.057,-0.022,1,Kepler
10.99470891,1.5929,0.0497,-0.0497,885,30.9,-30.9,1.71,0.15,-0.17,512,4302,127,-127,0.586,0.049,-0.059,1,Kepler
1.194812329,1.3777,0.0628,-0.0628,190,5.7,-5.7,1.36,0.43,-0.14,1806,6198,175,-197,0.97,0.305,-0.102,0,Kepler
10.84969477,3.474,0.0673,-0.0673,1120,27.5,-27.5,2.67,0.38,-0.21,676,5251,158,-158,0.778,0.112,-0.06,1,Kepler
12.18420006,2.5014,0.0863,-0.0863,499,22.5,-22.5,2.59,0.39,-0.29,819,5771,104,-115,1.068,0.161,-0.12,1,Kepler
3.76417012,2.0111,0.0705,-0.0705,558,24,-24,1.7,0.21,-0.14,908,5063,181,-181,0.728,0.093,-0.058,1,Kepler
5.92972237,2.518,0.294,-0.294,412,56.3,-56.3,1.92,0.29,-0.1,972,5741,78,-78,0.956,0.143,-0.048,1,Kepler
12.2476121,3.209,0.465,-0.465,403,69,-69,1.9,0.28,-0.1,763,5741,78,-78,0.956,0.143,-0.048,1,Kepler
13.59051547,3.784,0.104,-0.104,622,24.9,-24.9,2.4,0.61,-0.33,724,5442,164,-164,0.974,0.248,-0.133,1,Kepler
46.8776724,10.041,0.166,-0.166,540,16.3,-16.3,2.62,0.35,-0.23,484,5504,74,-82,0.993,0.13,-0.087,1,Kepler
89.1935737,4.0104,0.072,-0.072,868,23.2,-23.2,3.81,0.69,-0.62,483,6071,134,-134,1.295,0.232,-0.211,1,Kepler
13.09390911,2.2805,0.0267,-0.0267,399,7,-7,2.2,0.34,-0.12,752,5772,104,-127,0.956,0.147,-0.053,1,Kepler
4.915385452,2.7757,0.0372,-0.0372,226,4,-4,1.46,0.23,-0.08,1042,5772,104,-127,0.956,0.147,-0.053,1,Kepler
87.455958,18.257,0.196,-0.196,1600,16.1,-16.1,70.11,17.4,-19.2,728,7700,237,-316,2.111,0.525,-0.578,0,Kepler
0.805259257,1.42246,0.00696,-0.00696,1380,5.2,-5.2,63.55,8.11,-16.2,2723,5872,78,-78,2.022,0.258,-0.516,0,Kepler
9.76785911,2.1649,0.0612,-0.0612,585,12.7,-12.7,2.54,0.23,-0.15,749,5371,107,-107,0.852,0.077,-0.052,1,Kepler
40.80957343,3.158,0.127,-0.127,436,12.5,-12.5,3.44,0.58,-0.34,623,6183,110,-134,1.3,0.219,-0.128,1,Kepler
22.08551599,2.1727,0.0504,-0.0504,3160,75.4,-75.4,3.34,0.17,-0.18,352,3828,76,-84,0.565,0.029,-0.029,1,Kepler
1.151166776,1.0907,0.0142,-0.0142,578,8.4,-8.4,1.28,0.08,-0.08,957,3951,70,-86,0.535,0.034,-0.034,1,Kepler
4.693305543,5.17249,0.00775,-0.00775,14500,10.7,-10.7,17.85,3.24,-2.43,1389,6365,115,-140,1.47,0.267,-0.2,0,Kepler
3.246732048,3.0535,0.0194,-0.0194,7000,11.7,-11.7,12.4,1.03,-0.93,1459,5763,103,-114,1.457,0.121,-0.109,1,Kepler
8.3606759,6.287,0.268,-0.268,195,13.4,-13.4,1.49,0.22,-0.17,929,5771,104,-115,1.068,0.161,-0.12,0,Kepler
62.1385979,4.2938,0.0907,-0.0907,886,26.1,-26.1,5.14,0.83,-2.47,524,5123,81,-81,1.621,0.26,-0.779,1,Kepler
26.635216,5.949,0.229,-0.229,1490,56.9,-56.9,27.64,4.8,-3.57,536,5215,155,-155,0.882,0.153,-0.114,0,Kepler
17.84850835,5.8919,0.087,-0.087,391,9.5,-9.5,3.29,0.59,-0.6,888,6188,124,-124,1.465,0.265,-0.265,1,Kepler
26.1363443,6.613,0.108,-0.108,362,9.9,-9.9,2.8,0.51,-0.51,782,6188,124,-124,1.465,0.265,-0.265,1,Kepler
11.1895709,5.3,0.161,-0.161,143,7.6,-7.6,1.81,0.33,-0.33,1037,6188,124,-124,1.465,0.265,-0.265,1,Kepler
2.757977384,2.1489,0.0853,-0.0853,211,11.1,-11.1,1.69,0.25,-0.13,1332,5919,106,-130,1,0.146,-0.079,1,Kepler
18.6928606,3.88584,0.00636,-0.00636,51300,48,-48,14.81,2,-0.92,528,5190,156,-140,0.66,0.089,-0.041,0,Kepler
14.80075082,5.762,0.0741,-0.0741,501,10.6,-10.6,17.38,3.36,-6.24,1912,6327,301,-452,7.663,1.482,-2.752,1,Kepler
3.126861192,1.1926,0.0198,-0.0198,795,10.4,-10.4,5.12,3.27,-2.98,1391,4854,145,-116,1.749,1.119,-1.017,1,Kepler
87.24250316,4.1206,0.0272,-0.0272,17900,75.5,-75.5,15.86,2.17,-0.73,390,5671,102,-113,0.955,0.131,-0.044,0,Kepler
16.87725775,3.7917,0.0667,-0.0667,818,21.6,-21.6,2.54,0.29,-0.15,642,5497,109,-109,0.872,0.098,-0.053,1,Kepler
12.05705659,2.3462,0.0989,-0.0989,524,29.6,-29.6,1.96,0.19,-0.11,689,5365,107,-107,0.834,0.084,-0.045,1,Kepler
28.26727385,4.5839,0.0874,-0.0874,1160,31.5,-31.5,2.93,0.16,-0.26,517,5132,84,-76,0.886,0.049,-0.077,1,Kepler
3.770590654,2.029,0.0554,-0.0554,314,10.1,-10.1,2.13,0.34,-0.34,1272,5714,77,-77,1.208,0.193,-0.193,1,Kepler
2.7073064,3.4378,0.0761,-0.0761,69.5,2.5,-2.5,1.36,0.23,-0.32,1709,6045,121,-134,1.629,0.281,-0.375,1,Kepler
66.4159789,7.061,0.133,-0.133,2050,67.3,-67.3,3.44,0.65,-0.28,376,5383,204,-185,0.759,0.143,-0.061,1,Kepler
8.0103929,4.2713,0.0816,-0.0816,294,9.1,-9.1,1.88,0.27,-0.27,940,5616,76,-76,1.111,0.16,-0.16,1,Kepler
27.6666375,6.315,0.167,-0.167,324,13.7,-13.7,2.04,0.3,-0.29,622,5616,76,-76,1.111,0.16,-0.16,1,Kepler
5.19559398,3.748,0.188,-0.188,116,8.1,-8.1,1.18,0.17,-0.17,1085,5616,76,-76,1.111,0.16,-0.16,1,Kepler
57.2488518,6.083,0.134,-0.134,1460,51.9,-51.9,3.19,0.88,-0.29,431,5642,169,-169,0.846,0.233,-0.078,1,Kepler
37.0551726,5.439,0.16,-0.16,1030,47.5,-47.5,3.19,0.88,-0.29,498,5642,169,-169,0.846,0.233,-0.078,1,Kepler
16.33269981,2.174,0.114,-0.114,300,19.3,-19.3,1.61,0.11,-0.09,591,5208,103,-103,0.772,0.055,-0.041,1,Kepler
10.05550267,2.951,0.201,-0.201,148,12.1,-12.1,0.92,0.06,-0.05,694,5208,103,-103,0.772,0.055,-0.041,1,Kepler
9.30413878,1.9254,0.0716,-0.0716,637,31.1,-31.1,1.67,0.12,-0.16,583,4458,133,-133,0.658,0.046,-0.061,1,Kepler
4.33722007,2.4973,0.0427,-0.0427,359,8,-8,1.63,0.15,-0.11,996,5390,107,-107,0.876,0.084,-0.058,1,Kepler
1.653889476,1.7242,0.0811,-0.0811,124,6.6,-6.6,0.97,0.09,-0.07,1373,5390,107,-107,0.876,0.084,-0.058,1,Kepler
150.8783198,8.6797,0.0826,-0.0826,660,10.8,-10.8,4.37,0.65,-1.53,423,5504,87,-76,1.737,0.261,-0.608,1,Kepler
3.553831111,3.1029,0.0314,-0.0314,192,2.7,-2.7,1.62,0.27,-0.18,1292,6015,108,-132,1.081,0.18,-0.12,1,Kepler
1.6783263,2.5123,0.0221,-0.0221,146,2.2,-2.2,1.57,0.26,-0.18,1659,6015,108,-132,1.081,0.18,-0.12,1,Kepler
5.65378163,1.9483,0.0489,-0.0489,367,11.4,-11.4,1.82,0.58,-0.15,1020,5988,161,-179,0.934,0.294,-0.078,1,Kepler
5.99185827,1.7215,0.0462,-0.0462,186,6.9,-6.9,2.75,0.49,-0.59,1355,6157,124,-124,1.695,0.3,-0.366,1,Kepler
120.0183551,11.637,0.159,-0.159,886,21.6,-21.6,4.54,0.74,-0.35,473,6469,103,-154,1.467,0.24,-0.111,1,Kepler
14.30517579,4.535,0.152,-0.152,863,24.6,-24.6,3.05,0.85,-0.28,693,5741,155,-155,0.846,0.236,-0.079,1,Kepler
9.18189122,4.343,0.239,-0.239,364,22.6,-22.6,2.17,0.61,-0.2,804,5741,155,-155,0.846,0.236,-0.079,1,Kepler
2.935362067,1.5043,0.0388,-0.0388,1050,32.2,-32.2,3.15,0.24,-0.32,1022,4922,169,-169,0.823,0.062,-0.085,1,Kepler
13.53953595,4.389,0.176,-0.176,134,7.2,-7.2,2.32,0.37,-0.57,1079,6109,122,-122,1.997,0.323,-0.485,1,Kepler
22.7082375,3.503,0.119,-0.119,299,15.8,-15.8,1.72,0.54,-0.2,677,6170,174,-196,0.992,0.314,-0.112,1,Kepler
7.97033985,2.6675,0.0988,-0.0988,491,23.8,-23.8,1.81,0.44,-0.15,839,5774,155,-172,0.818,0.199,-0.066,1,Kepler
5.33459393,2.642,0.163,-0.163,226,18.2,-18.2,0.79,0.07,-0.09,627,4275,115,-141,0.533,0.044,-0.059,0,Kepler
8.49640437,2.2128,0.0959,-0.0959,834,44.5,-44.5,2.14,0.24,-0.2,702,5093,151,-151,0.709,0.079,-0.065,1,Kepler
66.1843646,5.155,0.149,-0.149,561,30,-30,2.72,0.37,-0.21,436,5640,76,-84,0.978,0.135,-0.073,1,Kepler
2.032318856,1.1596,0.0625,-0.0625,288,18.4,-18.4,1.12,0.08,-0.03,1011,4670,93,-93,0.682,0.048,-0.021,1,Kepler
3.62275506,2.7868,0.098,-0.098,181,9.2,-9.2,1.62,0.27,-0.24,1304,5794,78,-78,1.216,0.201,-0.183,1,Kepler
2.892216772,1.3596,0.0686,-0.0686,361,18.3,-18.3,1.31,0.06,-0.06,794,4229,84,-84,0.615,0.025,-0.031,1,Kepler
187.746606,5.885,0.179,-0.179,1580,90.1,-90.1,2.95,0.41,-0.3,267,5303,193,-171,0.753,0.104,-0.076,1,Kepler
2.543063763,2.8473,0.092,-0.092,152,6.4,-6.4,1.26,0.18,-0.14,1319,5579,75,-75,1.029,0.152,-0.114,1,Kepler
3.177414601,1.5262,0.0254,-0.0254,1130,12.1,-12.1,2.65,0.41,-0.19,997,5303,159,-143,0.708,0.111,-0.051,1,Kepler
2.168451063,1.458,0.0366,-0.0366,467,12.3,-12.3,2.41,0.8,-0.34,1558,6153,193,-236,1.109,0.366,-0.157,1,Kepler
37.8154157,4.662,0.162,-0.162,286,14.2,-14.2,1.21,0.08,-0.04,401,4856,86,-106,0.705,0.049,-0.025,1,Kepler
53.5783052,5.194,0.2,-0.2,225,15.8,-15.8,1.16,0.09,-0.04,357,4856,86,-106,0.705,0.049,-0.025,1,Kepler
33.1362861,4.163,0.18,-0.18,825,54,-54,2.05,0.08,-0.1,357,4245,85,-85,0.637,0.026,-0.032,1,Kepler
7.72513619,2.042,0.174,-0.174,382,43.4,-43.4,1.71,0.07,-0.09,581,4245,85,-85,0.637,0.026,-0.032,1,Kepler
10.71253475,2.7186,0.078,-0.078,1200,43,-43,2.02,0.11,-0.1,485,4175,83,-91,0.544,0.029,-0.029,1,Kepler
32.5635249,5.418,0.169,-0.169,578,26.5,-26.5,2.05,0.15,-0.12,490,5225,83,-73,0.859,0.063,-0.051,1,Kepler
12.19140405,1.8832,0.0983,-0.0983,666,40.7,-40.7,2.46,0.67,-0.41,763,5516,166,-166,0.967,0.261,-0.161,1,Kepler
6.11784972,3.458,0.112,-0.112,60.5,2.8,-2.8,1.05,0.19,-0.15,1211,6226,112,-137,1.333,0.238,-0.195,1,Kepler
3.97599629,2.2029,0.0732,-0.0732,206,8.7,-8.7,1.11,0.07,-0.06,936,5143,102,-102,0.778,0.049,-0.04,1,Kepler
7.68478504,2.447,0.105,-0.105,274,14.7,-14.7,1.47,0.13,-0.11,830,5344,85,-74,0.907,0.081,-0.066,1,Kepler
0.990516282,2.019,0.277,-0.277,102,6.6,-6.6,3.52,0.85,-2,2841,5975,215,-179,2.399,0.583,-1.36,0,Kepler
15.0447098,5.823,0.186,-0.186,97.9,4.9,-4.9,1.51,0.25,-0.38,931,5798,116,-81,1.525,0.252,-0.378,1,Kepler
1.118547814,1.5534,0.0761,-0.0761,235,13,-13,0.98,0.08,-0.07,1174,4496,134,-121,0.658,0.058,-0.043,1,Kepler
6.42199919,2.6192,0.0841,-0.0841,162,7.4,-7.4,1.25,0.2,-0.07,1000,5985,72,-84,0.981,0.154,-0.055,1,Kepler
9.75374033,2.348,0.111,-0.111,431,26.9,-26.9,1.87,0.48,-0.17,813,5806,157,-175,0.899,0.229,-0.082,1,Kepler
81.3153052,5.807,0.228,-0.228,716,39.6,-39.6,2.55,0.3,-0.33,393,5325,79,-79,0.975,0.115,-0.126,1,Kepler
51.3283527,9.357,0.156,-0.156,692,22.9,-22.9,3.06,0.96,-0.48,546,6119,171,-214,1.119,0.35,-0.175,1,Kepler
19.7919389,3.787,0.125,-0.125,384,18.8,-18.8,2.58,0.86,-0.29,736,6285,169,-206,1.039,0.349,-0.116,1,Kepler
26.8475962,10.068,0.119,-0.119,254,7.1,-7.1,3.2,0.55,-0.82,800,5508,110,,1.988,0.34,-0.51,1,Kepler
62.8917493,6.831,0.181,-0.181,791,40,-40,2.5,0.12,-0.21,384,5052,75,-83,0.855,0.039,-0.072,1,Kepler
14.87149773,2.4076,0.0741,-0.0741,945,37.6,-37.6,1.59,0.12,-0.1,391,3825,76,-84,0.524,0.038,-0.034,1,Kepler
2.732767897,1.1102,0.0521,-0.0521,613,27.2,-27.2,1.42,0.1,-0.1,687,3825,76,-84,0.524,0.038,-0.034,1,Kepler
119.8401019,3.6796,0.0532,-0.0532,5450,76.3,-76.3,26.96,1.68,-0.96,255,4602,92,-92,0.675,0.042,-0.024,0,Kepler
9.61375316,4.654,0.051,-0.051,798,8.4,-8.4,3.27,0.97,-0.53,931,5997,181,-199,1.11,0.33,-0.178,1,Kepler
29.9685917,6.678,0.134,-0.134,310,12.2,-12.2,1.91,0.6,-0.2,644,6249,174,-217,1.076,0.335,-0.112,1,Kepler
33.2407985,4.675,0.218,-0.218,342,18.3,-18.3,1.51,0.16,-0.05,486,5382,80,-80,0.827,0.091,-0.028,1,Kepler
2.97600846,4.274,0.219,-0.219,103,5.1,-5.1,2.27,0.55,-1.01,1892,6208,198,-242,2.088,0.501,-0.931,0,Kepler
15.18727049,4.509,0.154,-0.154,293,15.6,-15.6,1.94,0.58,-0.25,789,6136,183,-220,1.005,0.304,-0.13,1,Kepler
28.6853212,6.307,0.174,-0.174,689,31.8,-31.8,2.69,0.64,-0.23,547,5726,143,-172,0.838,0.197,-0.071,1,Kepler
0.588001053,1.1451,0.0288,-0.0288,297,7.4,-7.4,0.99,0.04,-0.07,1188,3814,76,-84,0.57,0.023,-0.037,1,Kepler
85.7357202,7.625,0.26,-0.26,748,40.3,-40.3,2.94,0.98,-0.39,448,6096,193,-214,1.077,0.358,-0.143,1,Kepler
1.078389713,1.3394,0.0646,-0.0646,301,15.5,-15.5,1.98,0.55,-0.33,1667,5325,175,-143,0.985,0.276,-0.161,1,Kepler
5.03728033,2.0619,0.0628,-0.0628,76.3,4.3,-4.3,1.55,0.28,-0.17,1321,6387,115,-140,1.381,0.253,-0.156,1,Kepler
3.289726319,2.3274,0.0662,-0.0662,235,9.9,-9.9,1.37,0.16,-0.08,1116,5463,82,-73,0.91,0.11,-0.055,1,Kepler
7.18644594,1.4972,0.0637,-0.0637,402,20.4,-20.4,2.19,0.27,-0.13,860,5463,82,-73,0.91,0.11,-0.055,1,Kepler
15.94248453,3.4894,0.0806,-0.0806,1090,34.7,-34.7,2.62,0.54,-0.22,616,5376,186,-186,0.806,0.168,-0.067,1,Kepler
41.0081117,4.376,0.113,-0.113,1000,24.3,-24.3,2.64,0.41,-0.19,425,5303,159,-143,0.708,0.111,-0.051,1,Kepler
11.55562042,1.6758,0.0649,-0.0649,442,22.7,-22.7,2.11,0.25,-0.09,703,5420,73,-81,0.85,0.101,-0.034,1,Kepler
12.2885046,2.807,0.232,-0.232,342,33.7,-33.7,3.22,1.5,-1.82,913,5109,169,-138,1.671,0.775,-0.947,1,Kepler
17.13263125,3.0555,0.0958,-0.0958,850,37.4,-37.4,2.31,0.51,-0.22,611,5477,182,-182,0.794,0.176,-0.075,1,Kepler
19.0231361,3.431,0.13,-0.13,402,21.5,-21.5,2.04,0.27,-0.15,647,5569,75,-83,0.954,0.128,-0.069,1,Kepler
4.57948235,3.106,0.159,-0.159,207,12,-12,1.35,0.18,-0.1,1040,5569,75,-83,0.954,0.128,-0.069,1,Kepler
1.003931703,1.4361,0.0634,-0.0634,491,23.8,-23.8,1.6,0.16,-0.17,1419,4949,176,-176,0.741,0.072,-0.079,1,Kepler
0.614083885,0.9817,0.0403,-0.0403,390,13.9,-13.9,2.55,0.8,-0.32,2603,6521,158,-249,1.276,0.4,-0.16,0,Kepler
55.8224775,5.457,0.17,-0.17,880,42.6,-42.6,2.13,0.28,-0.19,379,5162,153,-138,0.736,0.097,-0.065,1,Kepler
6.11010439,2.314,0.182,-0.182,59.7,5.9,-5.9,0.93,0.15,-0.05,1125,6213,112,-137,1.195,0.191,-0.068,1,Kepler
4.286866229,4.4726,0.0748,-0.0748,1320,9.9,-9.9,4.14,1.31,-0.43,1217,6228,172,-216,1.049,0.332,-0.111,1,Kepler
10.27380957,3.252,0.141,-0.141,353,20.5,-20.5,1.68,0.16,-0.08,799,5806,69,-87,0.899,0.084,-0.045,1,Kepler
13.39155154,3.391,0.107,-0.107,48.9,2.2,-2.2,1.58,0.25,-0.41,1180,6197,135,-111,2.188,0.336,-0.576,1,Kepler
5.62904396,3.7295,0.0876,-0.0876,39.5,1.4,-1.4,1.39,0.21,-0.37,1576,6197,135,-111,2.188,0.336,-0.576,1,Kepler
8.2562857,2.0378,0.0976,-0.0976,37.3,2.3,-2.3,1.49,0.23,-0.39,1387,6197,135,-111,2.188,0.336,-0.576,1,Kepler
12.33087921,3.0664,0.0807,-0.0807,872,33.5,-33.5,2.34,0.48,-0.2,671,5376,186,-186,0.806,0.168,-0.067,1,Kepler
4.421566535,2.1229,0.0576,-0.0576,684,25.3,-25.3,2.19,0.06,-0.1,729,4299,86,-86,0.697,0.019,-0.032,1,Kepler
15.72585941,3.8284,0.0841,-0.0841,1310,46.3,-46.3,2.69,0.25,-0.11,602,5332,106,-106,0.755,0.069,-0.032,1,Kepler
1.252753881,2.1472,0.0471,-0.0471,200,5.7,-5.7,2.44,0.37,-0.56,2199,5907,80,-80,1.705,0.261,-0.392,1,Kepler
13.36019864,2.788,0.113,-0.113,700,37.5,-37.5,1.84,0.13,-0.11,520,4500,123,-137,0.688,0.048,-0.04,1,Kepler
76.957056,9.551,0.189,-0.189,367,15.8,-15.8,2.09,0.57,-0.37,451,5878,157,-157,1.041,0.281,-0.187,1,Kepler
8.84784273,2.0572,0.0995,-0.0995,460,25.8,-25.8,1.15,0.07,-0.07,479,3867,77,-84,0.552,0.033,-0.033,1,Kepler
9.98970266,3.7,0.109,-0.109,988,46.4,-46.4,2.48,0.42,-0.18,705,5265,184,-184,0.81,0.137,-0.059,1,Kepler
5.63252508,2.1448,0.0303,-0.0303,634,10.3,-10.3,2.04,0.28,-0.16,844,5216,157,-157,0.804,0.113,-0.061,1,Kepler
1.442592305,2.9698,0.0858,-0.0858,166,7.1,-7.1,2.67,0.67,-0.91,2700,7216,203,-279,2.043,0.507,-0.697,1,Kepler
14.17222858,2.6297,0.083,-0.083,247,11,-11,2.39,0.38,-0.46,873,5845,105,-117,1.314,0.209,-0.256,1,Kepler
4.92031063,4.046,0.131,-0.131,81,5.2,-5.2,1.18,0.19,-0.23,1242,5845,105,-117,1.314,0.209,-0.256,1,Kepler
56.4931698,8.704,0.176,-0.176,412,14.9,-14.9,4.43,0.77,-1.14,681,6160,123,-123,2.046,0.352,-0.527,1,Kepler
13.82142084,3.985,0.124,-0.124,765,10.8,-10.8,2.2,0.15,-0.08,560,4983,100,-100,0.651,0.044,-0.024,1,Kepler
2.30367952,3.0898,0.0835,-0.0835,136,8.1,-8.1,1.3,0.37,-0.09,1384,6191,167,-204,0.865,0.241,-0.064,0,Kepler
5.78387049,1.3966,0.0681,-0.0681,413,23.7,-23.7,2.07,0.62,-0.21,1051,6063,181,-217,1.012,0.302,-0.101,1,Kepler
11.08507658,1.751,0.103,-0.103,772,51.1,-51.1,2.5,0.29,-0.23,665,5080,184,-163,0.793,0.089,-0.073,1,Kepler
0.571038347,1.1267,0.0331,-0.0331,242,7.5,-7.5,1.65,0.08,-0.15,1897,5132,84,-77,0.886,0.045,-0.083,1,Kepler
8.77425786,2.2245,0.076,-0.076,240,12.6,-12.6,1.75,0.53,-0.22,771,5146,154,-138,0.905,0.277,-0.111,1,Kepler
4.51005082,2.1533,0.0872,-0.0872,295,16.1,-16.1,1.74,0.24,-0.24,1063,5362,80,-72,1.032,0.142,-0.142,1,Kepler
37.6468519,6.344,0.133,-0.133,427,15.8,-15.8,5.37,0.81,-1.9,787,5443,76,-87,2.652,0.402,-0.939,1,Kepler
29.4557841,3.451,0.101,-0.101,534,23,-23,2.19,0.68,-0.22,598,6036,162,-198,0.949,0.292,-0.097,1,Kepler
12.46600444,5.0066,0.0198,-0.0198,2230,8.1,-8.1,5.65,0.89,-0.9,897,6038,121,-121,1.191,0.189,-0.189,1,Kepler
2.361724472,1.2167,0.0423,-0.0423,587,19.9,-19.9,1.53,0.11,-0.14,922,4478,133,-133,0.651,0.046,-0.061,1,Kepler
34.7630543,4.309,0.134,-0.134,294,13.2,-13.2,1.75,0.23,-0.22,554,5670,113,-102,0.95,0.124,-0.124,1,Kepler
20.0545282,7.173,0.129,-0.129,305,11.8,-11.8,2.63,0.44,-0.29,755,6056,81,-90,1.209,0.202,-0.134,1,Kepler
3.17059731,1.6686,0.0835,-0.0835,325,19.3,-19.3,1.69,0.18,-0.06,1080,5431,81,-81,0.843,0.086,-0.033,1,Kepler
27.0142622,5.385,0.126,-0.126,288,12.1,-12.1,2,0.31,-0.28,677,5949,107,-119,1.184,0.183,-0.165,1,Kepler
12.50945798,3.479,0.145,-0.145,155,10.8,-10.8,1.54,0.24,-0.21,875,5949,107,-119,1.184,0.183,-0.165,1,Kepler
26.0203329,4.965,0.147,-0.147,1160,55.7,-55.7,4.53,0.71,-0.87,675,5624,84,-75,1.244,0.196,-0.24,1,Kepler
0.769854899,1.0243,0.0449,-0.0449,110,4.9,-4.9,0.93,0.12,-0.07,1650,5173,155,-139,0.822,0.107,-0.063,1,Kepler
6.89226333,2.4921,0.0997,-0.0997,214,11.1,-11.1,2.13,0.34,-0.42,1156,5862,79,-79,1.463,0.233,-0.284,1,Kepler
8.07127043,2.393,0.156,-0.156,318,22.3,-22.3,1.53,0.42,-0.14,856,5766,155,-172,0.853,0.236,-0.079,1,Kepler
11.01819178,4.635,0.148,-0.148,546,26.8,-26.8,2.64,0.82,-0.27,840,6075,168,-210,0.969,0.3,-0.1,1,Kepler
30.9505927,5.394,0.208,-0.208,301,14.2,-14.2,1.51,0.11,-0.05,428,4983,100,-100,0.651,0.044,-0.024,1,Kepler
3.979867514,2.3607,0.0476,-0.0476,908,16.8,-16.8,26.5,8.58,-2.86,1173,6032,168,-210,0.973,0.315,-0.105,0,Kepler
23.3593589,5.389,0.187,-0.187,570,24.5,-24.5,2.98,0.99,-0.33,684,6244,169,-225,1.009,0.335,-0.112,1,Kepler
9.69310837,2.734,0.0772,-0.0772,1130,40.6,-40.6,2.12,0.18,-0.19,609,4818,173,-173,0.618,0.054,-0.054,1,Kepler
24.2598301,3.897,0.218,-0.218,1540,72,-72,25.42,5.56,-2.36,547,5485,182,-182,0.805,0.176,-0.075,0,Kepler
116.5214317,5.577,0.266,-0.266,772,36.2,-36.2,44.41,7.93,-8.72,457,6056,134,-122,1.411,0.252,-0.277,0,Kepler
0.813166357,1.4122,0.0501,-0.0501,174,6.2,-6.2,1.14,0.1,-0.06,1693,5237,73,-84,0.887,0.073,-0.049,1,Kepler
10.86062378,2.2874,0.0856,-0.0856,190,10.6,-10.6,2.09,0.59,-0.59,1108,6455,175,-214,1.496,0.421,-0.421,1,Kepler
